Date,LMCADS03,DXY,COMXCOPR,SPX,BCOM,MXWD,CL1,XAU,XAG,LMCADY RETURN,True Values,LMCADY,Predictions,PREDICTED PRICE,ACTUAL FUTURE PRICE,ERROR,ERROR%,xpc_chg,act_chg
9/29/2023,8270.5,106.17,25339,4288.05,104.8391,656.82,90.79,1848.63,22.1795,0.005549617,-0.029816065,8212.5,-0.043048374,7866.466749,7823.75,42.7167,0.005459882,-346.03,-388.75
10/2/2023,8053,106.9,25340,4288.39,103.7479,653.75,88.82,1828.03,21.045,-0.02896963,0.007648042,7978,-0.002763376,7955.984222,7971.25,15.2658,0.001915105,-22.02,-6.75
10/3/2023,8006.5,107,25340,4229.45,103.4618,644.8,89.23,1823.02,21.1731,-0.006160829,0.002015876,7929,0.016153967,8058.124936,8039.25,18.8749,0.002347848,129.12,110.25
10/4/2023,7949.5,106.8,25340,4263.75,101.6285,646.27,84.22,1821.36,21.01,-0.00683374,0.009038395,7875,0.010083761,7954.811341,7945,9.8113,0.001234908,79.81,70.00
10/5/2023,7899,106.33,25035,4258.19,101.6456,647.59,82.31,1820.3,20.9734,-0.006529205,0.011690466,7823.75,0.010208883,7904.03084,7946.5,42.4692,0.005344386,80.28,122.75
10/6/2023,8046,106.04,24774,4308.5,102.5742,654.04,82.79,1833.01,21.6032,0.018677339,-0.012045282,7971.25,-0.008088866,7907.031704,7915.75,8.7183,0.001101386,-64.22,-55.50
10/9/2023,8104,106.08,24605,4335.66,103.756,656.67,86.38,1861.41,21.88,0.008494477,-0.015512933,8039.25,-0.005661808,7993.861921,7875.81,118.0519,0.014989178,-45.39,-163.44
10/10/2023,8022.5,105.83,24409,4358.24,103.6054,663.34,85.97,1860.4,21.8421,-0.011792995,-0.005332,7945,0.003687718,7974.353012,7915.5,58.8530,0.00743516,29.35,-29.50
10/11/2023,8024,105.82,24260,4376.95,103.0353,666.63,83.49,1874.36,22.0375,0.00018878,-0.005678965,7946.5,0.000443372,7950.024036,7902.75,47.2740,0.005981973,3.52,-43.75
10/12/2023,7991,106.6,24214,4349.61,103.3567,663.89,82.91,1868.9,21.8294,-0.003877135,0.001546351,7915.75,-0.00044589,7912.221236,7901.5,10.7212,0.001356861,-3.53,-14.25
10/13/2023,7949,106.65,24209,4327.78,105.287,658.54,87.69,1932.82,22.7202,-0.005058409,0.00050141,7875.81,0.007315865,7933.639642,7928,5.6396,0.000711357,57.83,52.19
10/16/2023,7976.5,106.24,24209,4373.63,104.7056,662.94,86.66,1920.2,22.6145,0.005026826,-0.001863905,7915.5,-0.003641164,7886.730775,7879.76,6.9708,0.000884643,-28.77,-35.74
10/17/2023,7970.5,106.25,23808,4373.2,104.8331,663.98,86.66,1923.18,22.8092,-0.001612062,0.010353982,7902.75,-0.008417824,7836.505251,7900.76,64.2547,0.00813273,-66.24,-1.99
10/18/2023,7972.5,106.57,23808,4314.6,105.8979,655.83,88.32,1947.55,22.8415,-0.000158185,0.007187925,7901.5,0.004994189,7941.060291,7985,43.9397,0.005502781,39.56,83.50
10/19/2023,7993,106.25,23808,4278,106.0803,649.28,89.37,1974.46,23.0452,0.003348182,-0.002146601,7928,0.002521369,7948.014638,7958.5,10.4854,0.001317505,20.01,30.50
10/20/2023,7948.5,106.16,23808,4224.16,105.8155,642.07,88.75,1981.4,23.3747,-0.00610335,0.018887081,7879.76,0.000481558,7883.555474,7911,27.4445,0.00346916,3.80,31.24
10/23/2023,7972,105.54,23808,4217.04,104.8618,640.56,85.49,1972.85,22.9775,0.002661511,0.021039618,7900.76,0.012655957,8001.387102,8030,28.6129,0.00356325,100.63,129.24
10/24/2023,8051.5,106.27,23608,4247.68,104.5826,643.9,83.74,1970.97,22.9167,0.010605824,0.005495206,7985,0.01442821,8101.0444,8068.75,32.2944,0.004002404,116.04,83.75
10/25/2023,8032,106.53,23522,4186.77,105.0615,637.78,85.39,1979.72,22.865,-0.003324242,0.008943988,7958.5,0.009141622,8031.587157,8029,2.5872,0.000322227,73.09,70.50
10/26/2023,7985.5,106.6,23477,4137.23,104.5994,630.65,83.21,1984.71,22.795,-0.005986344,0.019155515,7911,0.008258941,7976.607032,8030,53.3930,0.006649187,65.61,119.00
10/27/2023,8099,106.56,22721,4117.37,105.63,629.46,85.54,2006.37,23.1199,0.014930332,0.008148529,8030,0.005490252,8074.207971,8064,10.2080,0.001265869,44.21,34.00
10/30/2023,8140.5,106.12,22121,4166.82,104.474,634.88,82.31,1996.1,23.3357,0.004814048,0.010968594,8068.75,0.010507099,8153.976111,8095.7,58.2761,0.007198403,85.23,26.95
10/31/2023,8110.5,106.66,21921,4193.8,104.6162,636.65,81.02,1983.88,22.8451,-0.004938588,0.008927524,8029,0.014994853,8150.300846,8157.74,7.4392,0.000911914,121.30,128.74
11/1/2023,8109.5,106.88,21322,4237.86,104.1593,642.65,80.44,1982.53,22.9489,0.000124541,0.003542907,8030,0.005941551,8077.852673,8101,23.1473,0.002857342,47.85,71.00
11/2/2023,8143,106.12,21322,4317.78,105.0477,655.05,82.46,1985.78,22.7652,0.004225183,0.000509543,8064,-0.001857094,8049.038293,8058.5,9.4617,0.001174128,-14.96,-5.50
11/3/2023,8175.5,105.02,20624,4358.34,105.2272,662.77,80.51,1992.65,23.2145,0.003923345,-0.017571365,8095.7,-0.007715613,8033.477068,8068.11,34.6329,0.004292571,-62.22,-27.59
11/6/2023,8238,105.22,20524,4365.98,104.9975,665.45,80.82,1978.14,23.0268,0.007634113,-0.009420606,8157.74,-0.019486418,8000.313687,7954.69,45.6237,0.005735445,-157.43,-203.05
11/7/2023,8186.5,105.54,20423,4378.38,103.0161,664.42,77.37,1969.45,22.635,-0.006979659,0.005293949,8101,0.003459492,8129.073876,8081.25,47.8239,0.005917881,28.07,-19.75
11/8/2023,8142,105.59,20423,4382.78,102.3481,664.43,75.33,1950.2,22.5593,-0.005260076,0.014016834,8058.5,0.0171389,8197.804176,8144,53.8042,0.006606603,139.30,85.50
11/9/2023,8147,105.91,20402,4347.35,102.1643,662.37,75.74,1958.55,22.6377,0.001191819,0.006657175,8068.11,0.018499976,8218.759047,8172.25,46.5090,0.005691094,150.65,104.14
11/10/2023,8035.5,105.86,20402,4415.24,101.6086,666.26,77.17,1940.2,22.2675,-0.014157562,0.026486875,7954.69,0.015548058,8079.336476,8122,42.6635,0.005252835,124.65,167.31
11/13/2023,8167,105.63,20402,4411.55,103.1268,667.35,78.26,1946.92,22.3258,0.015784872,0.031546628,8081.25,0.009963623,8162.170992,8168.2,6.0290,0.000738107,80.92,86.95
11/14/2023,8235,104.05,20402,4495.7,103.3938,679.93,78.26,1964.29,23.0909,0.007734896,0.025339296,8144,0.023751887,8339.750892,8340.25,0.4991,5.98433E-05,195.75,196.25
11/15/2023,8265.5,104.39,20307,4502.88,103.3672,684.16,76.66,1959.85,23.4421,0.003462809,0.00983129,8172.25,0.02830355,8406.858147,8353,53.8581,0.006447761,234.61,180.75
11/16/2023,8220,104.35,20216,4508.24,101.7808,683.62,72.9,1980.9,23.7472,-0.006167839,0.022461912,8122,0.017322786,8263.921356,8252.99,10.9314,0.001324533,141.92,130.99
11/17/2023,8267,103.92,19815,4514.02,101.9202,685.7,75.89,1980.82,23.7189,0.005672137,0.019584877,8168.2,0.012565438,8271.48456,8306.5,35.0154,0.004215427,103.28,138.30
11/20/2023,8430.5,103.44,19793,4547.38,102.6901,690.4,77.6,1978.07,23.4438,0.020844626,-0.009759408,8340.25,0.004373407,8376.805185,8329.75,47.0552,0.005649051,36.56,-10.50
11/21/2023,8449,103.57,20895,4538.19,102.9389,689.6,77.77,1998.29,23.7519,0.001527564,0.004151552,8353,-0.00705608,8294.268014,8259.25,35.0180,0.004239854,-58.73,-93.75
11/22/2023,8353.5,103.92,21866,4556.62,102.1838,690.24,77.1,1990.17,23.6316,-0.012045197,0.010067905,8252.99,0.013115806,8361.947587,8387.75,25.8024,0.003076202,108.96,134.76
11/23/2023,8409.5,103.92,21866,4556.62,102.1838,691.39,77.1,1992.25,23.6785,0.006462782,0.009704161,8306.5,0.004670005,8345.382116,8336.5,8.8821,0.001065449,38.88,30.00
11/24/2023,8428.5,103.4,21538,4559.34,101.4189,692.15,75.54,2000.82,24.33,0.002795103,0.024754247,8329.75,0.010633754,8418.799137,8387.5,31.2991,0.003731641,89.05,57.75
11/27/2023,8364,103.2,22970,4550.43,100.9681,690.46,74.86,2014.13,24.649,-0.008499659,0.012453536,8259.25,0.031124962,8520.361303,8538.52,18.1587,0.00212668,261.11,279.27
11/28/2023,8473,102.75,20590,4554.89,101.9748,691.99,76.41,2040.97,25.0263,0.015438524,-0.01622583,8387.75,-0.001804575,8372.627323,8362.75,9.8773,0.001181109,-15.12,-25.00
11/29/2023,8415.5,102.77,20184,4550.58,102.3333,692.09,77.86,2044.24,25.0201,-0.006128844,-0.016356882,8336.5,-0.019083405,8178.919562,8252.75,73.8304,0.008946162,-157.58,-83.75
11/30/2023,8464.5,103.5,19655,4567.8,101.8067,694.38,75.96,2036.41,25.272,0.006099038,-0.015560075,8387.5,-0.03706272,8082.326646,8201.25,118.9234,0.014500638,-305.17,-186.25
12/1/2023,8610.5,103.27,18845,4594.63,101.4705,697.51,74.07,2072.22,25.486,0.017845188,-0.020381935,8538.52,-0.027739683,8304.919148,8258,46.9191,0.00568166,-233.60,-280.52
12/4/2023,8443,103.71,18346,4569.78,99.9919,694.48,73.04,2029.42,24.5055,-0.02080037,-0.013683217,8362.75,-0.001228714,8352.480883,8366.25,13.7691,0.001645793,-10.27,3.50
12/5/2023,8334.5,104.05,17686,4567.18,99.5711,693.17,72.32,2019.36,24.1588,-0.013240842,0.000847843,8252.75,0.003352935,8280.467371,8249.1,31.3674,0.00380252,27.72,-3.65
12/6/2023,8286,104.15,16969,4549.34,97.5491,692.93,69.38,2025.55,23.8993,-0.006259896,0.004398178,8201.25,0.010554717,8288.270302,8259.75,28.5203,0.003452926,87.02,58.50
12/7/2023,8342,103.54,16485,4585.59,97.8204,695.95,69.34,2028.47,23.8017,0.006895846,0.024227028,8258,0.013139803,8367.224516,8237.4,129.8245,0.015760375,109.22,-20.60
12/8/2023,8448.5,104.01,16199,4604.37,97.8635,698.32,71.23,2004.67,23.0006,0.013023328,0.01051083,8366.25,0.021031315,8544.066543,8460.51,83.5565,0.009876065,177.82,94.26
12/11/2023,8341,104.1,15759,4622.44,97.304,700.08,71.32,1981.95,22.8195,-0.014101652,0.017390426,8249.1,0.019391311,8410.621863,8454.65,44.0281,0.005207565,161.52,205.55
12/12/2023,8355,103.87,17007,4643.7,96.3658,702.59,68.61,1979.54,22.7743,0.001290217,0.028730665,8259.75,0.018628886,8415.062095,8393.81,21.2521,0.002531877,155.31,134.06
12/13/2023,8330,102.87,16985,4707.09,96.4029,709.27,69.47,2027.74,23.815,-0.002709561,0.030027546,8237.4,0.027292708,8465.317042,8500.5,35.1830,0.004138928,227.92,263.10
12/14/2023,8551.5,101.96,16985,4719.55,98.5902,716.39,71.58,2036.36,24.1844,0.026724695,0.005656208,8460.51,0.006681623,8517.229211,8488.5,28.7292,0.003384486,56.72,27.99
12/15/2023,8549,102.55,16788,4719.19,98.8993,716.45,71.43,2019.62,23.8556,-0.00069287,0.003406515,8454.65,0.009511122,8535.446833,8508.5,26.9468,0.003167049,80.80,53.85
12/18/2023,8482.5,102.56,16701,4740.56,99.1083,717.3,72.47,2027.19,23.8045,-0.007222056,0.010628571,8393.81,0.00608048,8445.00388,8483.5,38.4961,0.004537764,51.19,89.69
12/19/2023,8593.5,102.17,17064,4768.37,99.5763,721.87,73.44,2040.35,24.0516,0.012630456,-0.002001885,8500.5,0.002556995,8522.263545,8483.5,38.7635,0.004569287,21.76,-17.00
12/20/2023,8582.5,102.41,17514,4698.35,99.1295,715.31,74.22,2031.39,24.1473,-0.001412679,0.011770009,8488.5,0.003642199,8519.473177,8483.5,35.9732,0.00424037,30.97,-5.00
12/21/2023,8595.5,101.84,17605,4746.75,99.0173,720.15,73.89,2045.95,24.405,0.002353358,0.002553006,8508.5,0.012975169,8619.618558,8589,30.6186,0.003564857,111.12,80.50
12/22/2023,8573.5,101.7,18039,4754.63,99.3544,721.18,73.56,2053.08,24.1883,-0.002942563,-0.002310677,8483.5,0.00541076,8529.526587,8530.25,0.7234,8.48056E-05,46.03,46.75
12/25/2023,8573.5,101.7,18039,4754.63,99.3544,721.3,73.56,2053.08,24.1883,0,-0.002310677,8483.5,-0.002862947,8459.246923,8463.92,4.6731,0.000552117,-24.25,-19.58
12/26/2023,8573.5,101.47,18561,4774.75,99.9115,723.77,75.57,2067.81,24.2258,0,-0.005081552,8483.5,-0.005701411,8435.269704,8463.92,28.6503,0.003384991,-48.23,-19.58
12/27/2023,8690.5,100.99,18561,4781.58,100.1262,727.29,74.11,2077.49,24.266,0.012359214,-0.02005065,8589,-0.014526813,8465.131092,8440.5,24.6311,0.002918203,-123.87,-148.50
12/28/2023,8624.5,101.23,18215,4783.35,99.5651,728.75,71.77,2065.61,23.9743,-0.006863645,-0.019227663,8530.25,-0.013774917,8413.552111,8418.5,4.9479,0.00058774,-116.70,-111.75
12/29/2023,8559,101.33,18810,4769.83,98.646,727,71.65,2062.98,23.7953,-0.007806246,-0.012234386,8463.92,-0.013022285,8354.414972,8367.8,13.3850,0.001599587,-109.51,-96.12
1/1/2024,8559,101.33,18810,4769.83,98.646,727.08,71.65,2062.98,23.7953,0,-0.014786378,8463.92,-0.00846044,8392.61358,8361,31.6136,0.003781076,-71.31,-102.92
1/2/2024,8544.5,102.2,19009,4742.83,98.0974,721.57,70.38,2058.96,23.6638,-0.002770875,-0.021205423,8440.5,-0.0097222,8358.837384,8339.69,19.1474,0.002295935,-81.66,-100.81
1/3/2024,8517,102.49,19224,4704.81,98.3249,714.48,72.7,2041.49,22.9895,-0.002609883,-0.017918082,8418.5,-0.012827178,8311.204025,8263.4,47.8040,0.005785031,-107.30,-155.10
1/4/2024,8466.5,102.42,19332,4688.68,98.3138,714.24,72.19,2043.65,23.0108,-0.006040659,-0.012700111,8367.8,-0.009356534,8289.871533,8269,20.8715,0.00252407,-77.93,-98.80
1/5/2024,8463,102.41,19602,4697.24,98.6326,715.4,73.81,2045.45,23.192,-0.000812969,-0.014432073,8361,-0.009131569,8284.99849,8262.2,22.7985,0.002759373,-76.00,-98.80
1/8/2024,8448,102.21,19934,4763.54,97.4017,721.79,70.77,2028.07,23.1101,-0.002551992,-0.006700102,8339.69,-0.006775545,8283.375053,8241.2,42.1751,0.005117586,-56.31,-98.49
1/9/2024,8369.5,102.57,19934,4756.5,98.2761,720.14,72.24,2030.2,22.9818,-0.00918992,0.000556517,8263.4,0.000487347,8267.428128,8284,16.5719,0.002000467,4.03,20.60
1/10/2024,8370.5,102.36,19698,4783.45,97.4891,722.83,71.37,2024.41,22.9005,0.000677458,-0.011524613,8269,-0.005145488,8226.561235,8268,41.4388,0.005011945,-42.44,-1.00
1/11/2024,8355,102.29,19772,4780.24,97.665,722.4,72.02,2028.91,22.7509,-0.000822687,-0.004658507,8262.2,-0.015772885,8132.903638,8174.25,41.3464,0.005058123,-129.30,-87.95
1/12/2024,8339,102.4,19568,4783.83,97.959,724.77,72.68,2049.06,23.1947,-0.002544932,0.003701339,8241.2,-0.005815297,8193.414054,8223.8,30.3859,0.003694879,-47.79,-17.40
1/15/2024,8381,102.4,19568,4783.83,97.959,724.03,72.68,2056.55,23.2212,0.005179979,-0.003567437,8284,0.000668511,8289.539793,8271.76,17.7798,0.002149457,5.54,-12.24
1/16/2024,8354.5,103.36,20454,4765.98,97.4334,718.96,72.4,2028.44,22.9193,-0.001933302,0.005307612,8268,0.001971498,8284.316422,8254.5,29.8164,0.003612141,16.32,-13.50
1/17/2024,8268,103.45,20386,4739.21,96.6416,712.11,72.56,2006.25,22.5565,-0.011403672,0.035835475,8174.25,0.018053427,8323.16338,8312,11.1634,0.001343044,148.91,137.75
1/18/2024,8310,103.54,20136,4780.94,97.1996,717.01,74.08,2023.34,22.7409,0.00604342,0.030383206,8223.8,0.029404482,8469.206929,8472.49,3.2831,0.000387498,245.41,248.69
1/19/2024,8351,103.29,20972,4839.81,96.7989,724.32,73.41,2029.49,22.6216,0.005814914,0.021088342,8271.76,0.026754254,8496.051769,8477.5,18.5518,0.002188354,224.29,205.74
1/22/2024,8345.5,103.33,21449,4850.43,96.8997,726.64,75.19,2021.7,22.096,-0.002088798,0.023999476,8254.5,0.01942891,8416.444041,8448.05,31.6060,0.003741213,161.94,193.55
1/23/2024,8405,103.62,22368,4864.6,97.6048,727.44,74.37,2029.28,22.444,0.006941748,0.023747308,8312,0.012996847,8420.734867,8455,34.2651,0.004052647,108.73,143.00
1/24/2024,8562.5,103.24,23351,4868.55,98.4872,730.96,75.09,2013.89,22.6675,0.01912419,0.003300541,8472.49,0.009399613,8552.503586,8511.75,40.7536,0.004787921,80.01,39.26
1/25/2024,8568.5,103.57,23860,4894.16,98.7207,733.21,77.36,2020.84,22.9135,0.000591151,-0.006152773,8477.5,0.000623731,8482.789332,8500.5,17.7107,0.002083485,5.29,23.00
1/26/2024,8545.5,103.43,24365,4890.97,98.7813,733.77,78.01,2018.52,22.802,-0.00347995,-0.008763377,8448.05,-0.000889173,8440.54156,8425.5,15.0416,0.001785242,-7.51,-22.55
1/29/2024,8558,103.61,24639,4927.93,97.9105,738.28,76.78,2033.23,23.2043,0.000822337,-0.024879383,8455,-0.011230832,8360.574546,8374.34,13.7655,0.001643766,-94.43,-80.66
1/30/2024,8615,103.4,24243,4924.97,98.858,737.65,77.82,2037.01,23.1719,0.00668958,-0.026005631,8511.75,-0.03027071,8257.953957,8247.24,10.7140,0.001299096,-253.80,-264.51
1/31/2024,8608.5,103.27,24243,4845.65,98.5602,730.84,75.85,2039.52,22.958,-0.001322577,-0.036144501,8500.5,-0.024023058,8298.725322,8293.25,5.4753,0.000660214,-201.77,-207.25
2/1/2024,8534.5,103.05,23674,4906.19,97.5928,735.72,73.82,2054.99,23.1782,-0.008862164,-0.041249855,8425.5,-0.026811462,8202.601497,8198.74,3.8615,0.000470987,-222.90,-226.76
2/2/2024,8482,103.92,24680,4958.61,96.6698,740.45,72.28,2039.76,22.691,-0.006090553,-0.037633597,8374.34,-0.025905948,8160.18076,8085.02,75.1608,0.009296299,-214.16,-289.32
2/5/2024,8359.5,104.45,24369,4942.81,96.4708,737.19,72.78,2025.11,22.3535,-0.01529367,-0.01448005,8247.24,-0.023432396,8056.23401,8065.04,8.8060,0.001091872,-191.01,-182.20
2/6/2024,8402,104.21,23605,4954.23,96.6324,740.68,73.31,2036.14,22.4256,0.005563332,-0.016749385,8293.25,-0.016715648,8155.775144,8128.68,27.0951,0.003333277,-137.47,-164.57
2/7/2024,8312,104.06,23303,4995.06,96.6545,745.1,73.86,2035.36,22.2199,-0.011461447,-0.012486861,8198.74,-0.009984707,8117.285315,8155.5,38.2147,0.004685756,-81.45,-43.24
2/8/2024,8193.5,104.17,23106,4997.91,96.9936,744.95,76.22,2034.52,22.5845,-0.013967517,0.016922139,8085.02,0.000269058,8087.19563,8097,9.8044,0.001210865,2.18,11.98
2/9/2024,8169,104.11,22557,5026.61,96.9496,747.93,76.84,2024.26,22.6142,-0.002474295,0.041782917,8065.04,0.020050513,8228.380245,8223,5.3802,0.000654292,163.34,157.96
2/12/2024,8235,104.17,22726,5021.84,96.7209,747.89,76.92,2020.05,22.6992,0.007859877,0.027282064,8128.68,0.031131035,8385.714336,8409.16,23.4457,0.00278811,257.03,280.48
2/13/2024,8260,104.96,23618,4953.17,96.2778,739.58,77.87,1993.15,22.1195,0.003293998,0.032391041,8155.5,0.022134531,8338.030832,8353.5,15.4692,0.001851819,182.53,198.00
2/14/2024,8197,104.72,23639,5000.62,95.4028,744.95,76.64,1992.33,22.372,-0.007198924,0.043441754,8097,0.025518263,8306.280253,8423.99,117.7097,0.013973158,209.28,326.99
2/15/2024,8314,104.3,24122,5029.73,95.6234,750.55,78.03,2004.4,22.9242,0.015441483,0.033072232,8223,0.018017612,8372.50161,8456.5,83.9984,0.009932997,149.50,233.50
2/16/2024,8489,104.28,24880,5005.57,96.2531,750.24,79.19,2013.59,23.4207,0.022386482,0.007799065,8409.16,0.013796685,8525.982561,8499.5,26.4826,0.003115779,116.82,90.34
2/19/2024,8434.5,104.29,24880,5005.57,96.2531,750.61,79.19,2017.21,23.0232,-0.006640975,0.000957224,8353.5,0.01203946,8454.67948,8475,20.3205,0.002397701,101.18,121.50
2/20/2024,8500,104.08,25485,4975.51,95.8341,748.23,78.18,2024.41,23.0047,0.008402975,-0.00580266,8423.99,-0.006360512,8370.579152,8361.5,9.0792,0.001085828,-53.41,-62.49
2/21/2024,8542,104.01,26940,4981.8,96.5535,747.91,77.91,2025.99,22.886,0.003851789,-0.012105137,8456.5,-0.006497385,8401.732974,8375.25,26.4830,0.003162052,-54.77,-81.25
2/22/2024,8584.5,103.96,27689,5087.03,96.4155,760.41,78.61,2024.39,22.7506,0.005071962,-0.011597077,8499.5,-0.009605181,8418.251596,8354.75,63.5016,0.007600658,-81.25,-144.75
2/23/2024,8567.5,103.94,28585,5088.8,95.4053,761.18,76.49,2035.4,22.95,-0.002886685,-0.006985997,8475,0.000339359,8477.876552,8401.5,76.3766,0.009090823,2.88,-73.50
2/26/2024,8466,103.83,29265,5069.53,95.796,759.17,77.58,2031.24,22.5206,-0.013482816,0.011227768,8361.5,0.011087896,8454.727335,8416,38.7273,0.004601632,93.23,54.50
2/27/2024,8474,103.83,29259,5078.18,96.6585,760.7,78.87,2030.48,22.462,0.001643091,0.00304006,8375.25,0.015957156,8509.967164,8455.91,54.0572,0.006392826,134.72,80.66
2/28/2024,8448.5,103.98,29562,5069.76,96.6555,758.13,78.54,2034.55,22.4578,-0.002450689,0.015381264,8354.75,-0.000552606,8350.134392,8400.75,50.6156,0.00602513,-4.62,46.00
2/29/2024,8493.5,104.16,29031,5096.27,96.6989,761.28,78.26,2044.3,22.6756,0.005580022,0.017110411,8401.5,0.007575122,8465.384044,8484.25,18.8660,0.002223644,63.88,82.75
3/1/2024,8503.5,103.86,28853,5137.08,97.2157,767.07,79.97,2082.92,23.1235,0.001724395,0.008432738,8416,0.01459234,8539.709544,8546.49,6.7805,0.000793361,123.71,130.49
3/4/2024,8542.5,103.83,28464,5130.95,97.6548,767.13,78.74,2114.48,23.8865,0.004730949,0.012193696,8455.91,0.006684699,8512.624558,8487.27,25.3546,0.002987363,56.71,31.36
3/5/2024,8491.5,103.8,28924,5078.65,97.2962,761.34,78.15,2128.04,23.671,-0.006544618,0.018860975,8400.75,0.017580459,8549.744903,8559.65,9.9051,0.001157185,148.99,158.90
3/6/2024,8577,103.37,29434,5104.76,97.866,765.88,79.13,2148.18,24.1673,0.009890516,0.04033528,8484.25,0.010948869,8577.653335,8560.7,16.9533,0.001980368,93.40,76.45
3/7/2024,8640.5,102.82,29937,5157.36,98.2922,773.07,78.93,2159.98,24.3281,0.007309169,0.027325826,8546.49,0.038592048,8882.76356,8833.46,49.3036,0.005581455,336.27,286.97
3/8/2024,8579.5,102.71,30817,5123.69,98.004,771.3,78.01,2178.95,24.3117,-0.006953279,0.055151044,8487.27,0.03110964,8755.455868,8783.25,27.7941,0.003164447,268.19,295.98
3/11/2024,8653,102.87,30836,5117.94,98.2987,768.77,77.93,2182.75,24.4684,0.008491908,0.04862075,8559.65,0.04331921,8938.595835,8968.5,29.9042,0.003334355,378.95,408.85
3/12/2024,8657,102.96,31108,5175.27,98.184,775.71,77.56,2158.34,24.1448,0.000122661,0.035584149,8560.7,0.03542731,8869.418823,8986.11,116.6912,0.012985728,308.72,425.41
3/13/2024,8927,102.79,30603,5165.31,98.9916,775.3,79.72,2174.41,25.0062,0.031364821,-0.001656442,8833.46,0.011912414,8939.317087,8870.81,68.5071,0.007722754,105.86,37.35
3/14/2024,8887.5,103.36,30316,5150.48,99.0783,772.65,81.26,2162.19,24.8169,-0.005700285,0.006175637,8783.25,0.004095256,8819.293413,8818.84,0.4534,5.14141E-05,36.04,35.59
3/15/2024,9072,103.43,30303,5117.09,99.1895,767.62,81.04,2155.9,25.1869,0.020871939,-0.02397469,8968.5,-0.013623256,8847.148308,8837.66,9.4883,0.001073622,-121.35,-130.84
3/18/2024,9089,103.58,29880,5149.42,99.6785,771.48,82.72,2160.36,25.0373,0.001961614,-0.025754731,8986.11,-0.019498806,8812.58881,8756.04,56.5488,0.006458263,-173.52,-230.07
3/19/2024,8976.5,103.82,30081,5178.51,99.5907,773.32,83.47,2157.59,24.9148,-0.012913941,-0.013887283,8870.81,-0.009808582,8784.225264,8757.63,26.5953,0.003036811,-86.58,-113.18
3/20/2024,8928,103.39,30423,5224.62,99.2492,778.06,81.68,2186.39,25.5824,-0.005875769,-0.00847799,8818.84,-0.010071388,8730.467803,8748.47,18.0022,0.002057754,-88.37,-70.37
3/21/2024,8950.5,104.01,30863,5241.53,99.4434,783.34,81.07,2181.33,24.7437,0.002131794,-0.008083356,8837.66,-0.003061441,8810.6454,8744.39,66.2554,0.007576904,-27.01,-93.27
3/22/2024,8866.5,104.43,30772,5234.18,98.704,781.32,80.63,2165.44,24.6733,-0.009278388,0.001195032,8756.04,0.005447478,8803.868486,8766.51,37.3585,0.0042615,47.83,10.47
3/25/2024,8873,104.22,30879,5218.19,99.2827,779.45,81.95,2171.83,24.6834,0.000181572,0.001013459,8757.63,0.00316406,8785.383552,8766.51,18.8736,0.002152915,27.75,8.88
3/26/2024,8862,104.3,30951,5203.58,98.6781,778.53,81.62,2178.8,24.4553,-0.001046492,0.015829975,8748.47,0.002228458,8767.987338,8766.51,1.4773,0.000168521,19.52,18.04
3/27/2024,8849.5,104.35,30504,5248.49,98.3107,782.94,81.35,2194.79,24.6488,-0.000466476,0.045402728,8744.39,0.017196694,8896.065016,8888.06,8.0050,0.000900648,151.68,143.67
3/28/2024,8867,104.55,30059,5254.35,99.4894,783.17,83.17,2229.87,24.9631,0.002526428,0.052826025,8766.51,0.04140819,9137.135828,9150.56,13.4242,0.001467033,370.63,384.05
3/29/2024,8867,104.49,30059,5254.35,99.4894,783.58,83.17,2229.87,24.9631,0,0.049188191,8766.51,0.04148371,9137.825891,9242.06,104.2341,0.011278233,371.32,475.55
4/1/2024,8867,105.02,29905,5243.77,99.9046,780.83,83.71,2251.44,25.0842,0,0.057085469,8766.51,0.041895382,9141.588452,9208.5,66.9115,0.007266281,375.08,441.99
4/2/2024,8991,104.82,29891,5205.81,100.6986,777.04,85.15,2280.67,26.1411,0.013770023,0.043475967,8888.06,0.03531732,9207.571392,0,9207.5714,#DIV/0!,319.51,-8888.06
4/3/2024,9262.5,104.25,29618,5211.49,101.9094,777.81,85.43,2300,27.1822,0.029106277,0.009775506,9150.56,0.01759158,9312.95703,0,9312.9570,#DIV/0!,162.40,-9150.56
4/4/2024,9359,104.12,29684,5147.21,102.2595,773.44,86.59,2290.94,26.9141,0.009949725,-0.003485812,9242.06,0.002808943,9268.056916,0,9268.0569,#DIV/0!,26.00,-9242.06
4/5/2024,9329.5,104.3,29454,5204.34,102.8961,776.51,86.91,2329.75,27.4757,-0.003637834,0.013450965,9208.5,0.003442079,9240.250996,0,9240.2510,#DIV/0!,31.75,-9208.50
